"Publication_Year","Table","Health_Indicator_Desc","Strata","Strata_Name","County","Rank_Order","Denominator_Total","Denominator_Average","Denominator_Label","Denominator_Year_Period","Numerator_Total","Numerator_Average","Numerator_Label","Numerator_Year_Period","Rate_Multiplier","Rate/Percentage","Rate/Percentage_Label","Age-Adjusted_Rate","Age-Adjusted_Rate_Label","Lower_Confidence_Limit","Upper_Confidence_Limit","Healthy_People_Decade","Healthy_People_Objective_Number","Healthy_People_Objective_Target","Healthy_People_Objective_Met","Denominator_Annotation_Code","Numerator_Annotation_Code","Rates_Annotation_Code","Annotation_Desc"
2025,11,Deaths Due to Influenza and Pneumonia,Total Population,Total Population,Mariposa,24,17556,17556.0,Population,2022,8,2.7,Deaths,2021-2023,100000,15.2,Crude Death Rate,8.2,Age-Adjusted Death Rate,3.0,17.9,2030,,,,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2025,11,Deaths Due to Influenza and Pneumonia,Total Population,Total Population,Mendocino,25,88353,88353.0,Population,2022,36,12.0,Deaths,2021-2023,100000,13.6,Crude Death Rate,8.3,Age-Adjusted Death Rate,5.8,11.5,2030,,,,,,,
2025,11,Deaths Due to Influenza and Pneumonia,Total Population,Total Population,Colusa,26,22872,22872.0,Population,2022,7,2.3,Deaths,2021-2023,100000,10.2,Crude Death Rate,8.3,Age-Adjusted Death Rate,3.3,17.1,2030,,,,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2025,11,Deaths Due to Influenza and Pneumonia,Total Population,Total Population,Calaveras,27,44150,44150.0,Population,2022,30,10.0,Deaths,2021-2023,100000,22.7,Crude Death Rate,9.2,Age-Adjusted Death Rate,6.2,13.2,2030,,,,,,,
2025,11,Deaths Due to Influenza and Pneumonia,Total Population,Total Population,Madera,28,162722,162722.0,Population,2022,52,17.3,Deaths,2021-2023,100000,10.7,Crude Death Rate,9.3,Age-Adjusted Death Rate,6.9,12.2,2030,,,,,,,
2025,11,Deaths Due to Influenza and Pneumonia,Total Population,Total Population,Sacramento,29,1571846,1571846.0,Population,2022,511,170.3,Deaths,2021-2023,100000,10.8,Crude Death Rate,9.4,Age-Adjusted Death Rate,8.5,10.2,2030,,,,,,,
2025,11,Deaths Due to Influenza and Pneumonia,Total Population,Total Population,Kings,30,156164,156164.0,Population,2022,40,13.3,Deaths,2021-2023,100000,8.5,Crude Death Rate,9.4,Age-Adjusted Death Rate,6.7,12.8,2030,,,,,,,
2025,11,Deaths Due to Influenza and Pneumonia,Total Population,Total Population,CALIFORNIA,,40146003,40146003.0,Population,2022,15317,5105.7,Deaths,2021-2023,100000,12.7,Crude Death Rate,10.0,Age-Adjusted Death Rate,9.9,10.2,2030,,,,,,,
2025,11,Deaths Due to Influenza and Pneumonia,Total Population,Total Population,Solano,31,448896,448896.0,Population,2022,182,60.7,Deaths,2021-2023,100000,13.5,Crude Death Rate,10.3,Age-Adjusted Death Rate,8.7,11.8,2030,,,,,,,
2025,11,Deaths Due to Influenza and Pneumonia,Total Population,Total Population,Alpine,32,1139,1139.0,Population,2022,1,0.3,Deaths,2021-2023,100000,29.3,Crude Death Rate,10.3,Age-Adjusted Death Rate,0.3,57.6,2030,,,,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2025,11,Deaths Due to Influenza and Pneumonia,Total Population,Total Population,Glenn,33,29212,29212.0,Population,2022,12,4.0,Deaths,2021-2023,100000,13.7,Crude Death Rate,10.6,Age-Adjusted Death Rate,5.3,19.0,2030,,,,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2025,11,Deaths Due to Influenza and Pneumonia,Total Population,Total Population,Lassen,34,29842,29842.0,Population,2022,12,4.0,Deaths,2021-2023,100000,13.4,Crude Death Rate,10.7,Age-Adjusted Death Rate,5.5,18.7,2030,,,,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2025,11,Deaths Due to Influenza and Pneumonia,Total Population,Total Population,Riverside,35,2506351,2506351.0,Population,2022,1071,357.0,Deaths,2021-2023,100000,14.2,Crude Death Rate,11.1,Age-Adjusted Death Rate,10.5,11.8,2030,,,,,,,
2025,11,Deaths Due to Influenza and Pneumonia,Total Population,Total Population,Amador,36,38161,38161.0,Population,2022,27,9.0,Deaths,2021-2023,100000,23.6,Crude Death Rate,11.3,Age-Adjusted Death Rate,7.3,16.7,2030,,,,,,,
2025,11,Deaths Due to Influenza and Pneumonia,Total Population,Total Population,Stanislaus,37,566365,566365.0,Population,2022,206,68.7,Deaths,2021-2023,100000,12.1,Crude Death Rate,11.5,Age-Adjusted Death Rate,9.9,13.0,2030,,,,,,,
2025,11,Deaths Due to Influenza and Pneumonia,Total Population,Total Population,Orange,38,3218111,3218111.0,Population,2022,1506,502.0,Deaths,2021-2023,100000,15.6,Crude Death Rate,11.7,Age-Adjusted Death Rate,11.1,12.3,2030,,,,,,,
2025,11,Deaths Due to Influenza and Pneumonia,Total Population,Total Population,Fresno,39,1029118,1029118.0,Population,2022,381,127.0,Deaths,2021-2023,100000,12.3,Crude Death Rate,11.9,Age-Adjusted Death Rate,10.7,13.2,2030,,,,,,,
2025,11,Deaths Due to Influenza and Pneumonia,Total Population,Total Population,Tehama,40,64023,64023.0,Population,2022,35,11.7,Deaths,2021-2023,100000,18.2,Crude Death Rate,11.9,Age-Adjusted Death Rate,8.2,16.7,2030,,,,,,,
2025,11,Deaths Due to Influenza and Pneumonia,Total Population,Total Population,Imperial,41,192960,192960.0,Population,2022,79,26.3,Deaths,2021-2023,100000,13.6,Crude Death Rate,12.2,Age-Adjusted Death Rate,9.6,15.3,2030,,,,,,,
2025,11,Deaths Due to Influenza and Pneumonia,Total Population,Total Population,Lake,42,64138,64138.0,Population,2022,42,14.0,Deaths,2021-2023,100000,21.8,Crude Death Rate,13.4,Age-Adjusted Death Rate,9.4,18.5,2030,,,,,,,
2025,11,Deaths Due to Influenza and Pneumonia,Total Population,Total Population,Sutter,43,99781,99781.0,Population,2022,50,16.7,Deaths,2021-2023,100000,16.7,Crude Death Rate,13.5,Age-Adjusted Death Rate,9.9,17.9,2030,,,,,,,
2025,11,Deaths Due to Influenza and Pneumonia,Total Population,Total Population,Los Angeles,44,10208717,10208717.0,Population,2022,5336,1778.7,Deaths,2021-2023,100000,17.4,Crude Death Rate,13.6,Age-Adjusted Death Rate,13.2,13.9,2030,,,,,,,
2025,11,Deaths Due to Influenza and Pneumonia,Total Population,Total Population,Inyo,45,18142,18142.0,Population,2022,11,3.7,Deaths,2021-2023,100000,20.2,Crude Death Rate,13.6,Age-Adjusted Death Rate,5.9,26.9,2030,,,,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2025,11,Deaths Due to Influenza and Pneumonia,Total Population,Total Population,Trinity,46,13156,13156.0,Population,2022,12,4.0,Deaths,2021-2023,100000,30.4,Crude Death Rate,13.6,Age-Adjusted Death Rate,6.8,24.2,2030,,,,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2025,11,Deaths Due to Influenza and Pneumonia,Total Population,Total Population,Kern,47,929851,929851.0,Population,2022,360,120.0,Deaths,2021-2023,100000,12.9,Crude Death Rate,13.7,Age-Adjusted Death Rate,12.2,15.1,2030,,,,,,,
2025,11,Deaths Due to Influenza and Pneumonia,Total Population,Total Population,Merced,48,288601,288601.0,Population,2022,113,37.7,Deaths,2021-2023,100000,13.1,Crude Death Rate,14.1,Age-Adjusted Death Rate,11.5,16.7,2030,,,,,,,
2025,11,Deaths Due to Influenza and Pneumonia,Total Population,Total Population,Butte,49,227736,227736.0,Population,2022,131,43.7,Deaths,2021-2023,100000,19.2,Crude Death Rate,14.1,Age-Adjusted Death Rate,11.6,16.6,2030,,,,,,,
2025,11,Deaths Due to Influenza and Pneumonia,Total Population,Total Population,Siskiyou,50,43169,43169.0,Population,2022,30,10.0,Deaths,2021-2023,100000,23.2,Crude Death Rate,14.2,Age-Adjusted Death Rate,9.1,21.2,2030,,,,,,,
2025,11,Deaths Due to Influenza and Pneumonia,Total Population,Total Population,San Bernardino,51,2216865,2216865.0,Population,2022,956,318.7,Deaths,2021-2023,100000,14.4,Crude Death Rate,14.3,Age-Adjusted Death Rate,13.4,15.3,2030,,,,,,,
2025,11,Deaths Due to Influenza and Pneumonia,Total Population,Total Population,Yuba,52,78666,78666.0,Population,2022,36,12.0,Deaths,2021-2023,100000,15.3,Crude Death Rate,14.4,Age-Adjusted Death Rate,10.0,20.1,2030,,,,,,,
2025,11,Deaths Due to Influenza and Pneumonia,Total Population,Total Population,Tulare,53,485121,485121.0,Population,2022,207,69.0,Deaths,2021-2023,100000,14.2,Crude Death Rate,14.6,Age-Adjusted Death Rate,12.6,16.6,2030,,,,,,,
2025,11,Deaths Due to Influenza and Pneumonia,Total Population,Total Population,Tuolumne,54,51670,51670.0,Population,2022,42,14.0,Deaths,2021-2023,100000,27.1,Crude Death Rate,14.8,Age-Adjusted Death Rate,10.3,20.6,2030,,,,,,,
2025,11,Deaths Due to Influenza and Pneumonia,Total Population,Total Population,Shasta,55,176682,176682.0,Population,2022,134,44.7,Deaths,2021-2023,100000,25.3,Crude Death Rate,16.8,Age-Adjusted Death Rate,13.9,19.7,2030,,,,,,,
2025,11,Deaths Due to Influenza and Pneumonia,Total Population,Total Population,Modoc,56,9374,9374.0,Population,2022,8,2.7,Deaths,2021-2023,100000,28.4,Crude Death Rate,18.0,Age-Adjusted Death Rate,5.9,42.1,2030,,,,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2025,11,Deaths Due to Influenza and Pneumonia,Total Population,Total Population,San Joaquin,57,783706,783706.0,Population,2022,442,147.3,Deaths,2021-2023,100000,18.8,Crude Death Rate,18.2,Age-Adjusted Death Rate,16.5,19.9,2030,,,,,,,
2025,11,Deaths Due to Influenza and Pneumonia,Total Population,Total Population,Del Norte,58,26792,26792.0,Population,2022,23,7.7,Deaths,2021-2023,100000,28.6,Crude Death Rate,20.7,Age-Adjusted Death Rate,12.8,31.7,2030,,,,,,,
2025,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,Alpine,1,1139,1139.0,Population,2022,1,0.3,Deaths,2021-2023,100000,29.3,Crude Death Rate,10.3,Age-Adjusted Death Rate,0.3,57.6,2030,,,,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2025,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,Santa Clara,2,1987898,1987898.0,Population,2022,913,304.3,Deaths,2021-2023,100000,15.3,Crude Death Rate,11.6,Age-Adjusted Death Rate,10.9,12.4,2030,,,,,,,
2025,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,San Mateo,3,777635,777635.0,Population,2022,409,136.3,Deaths,2021-2023,100000,17.5,Crude Death Rate,11.7,Age-Adjusted Death Rate,10.5,12.8,2030,,,,,,,
2025,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,San Francisco,4,897416,897416.0,Population,2022,511,170.3,Deaths,2021-2023,100000,19.0,Crude Death Rate,13.0,Age-Adjusted Death Rate,11.8,14.1,2030,,,,,,,
2025,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,Marin,5,257795,257795.0,Population,2022,225,75.0,Deaths,2021-2023,100000,29.1,Crude Death Rate,14.4,Age-Adjusted Death Rate,12.5,16.3,2030,,,,,,,
2025,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,Imperial,6,192960,192960.0,Population,2022,108,36.0,Deaths,2021-2023,100000,18.7,Crude Death Rate,16.4,Age-Adjusted Death Rate,13.3,19.6,2030,,,,,,,
2025,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,Santa Cruz,7,276024,276024.0,Population,2022,185,61.7,Deaths,2021-2023,100000,22.3,Crude Death Rate,16.7,Age-Adjusted Death Rate,14.3,19.2,2030,,,,,,,
2025,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,Alameda,8,1689538,1689538.0,Population,2022,1063,354.3,Deaths,2021-2023,100000,21.0,Crude Death Rate,16.9,Age-Adjusted Death Rate,15.8,17.9,2030,,,,,,,
2025,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,San Benito,9,62124,62124.0,Population,2022,37,12.3,Deaths,2021-2023,100000,19.9,Crude Death Rate,17.6,Age-Adjusted Death Rate,12.3,24.3,2030,,,,,,,
2025,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,Orange,10,3218111,3218111.0,Population,2022,2432,810.7,Deaths,2021-2023,100000,25.2,Crude Death Rate,18.7,Age-Adjusted Death Rate,18.0,19.5,2030,,,,,,,
2025,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,Santa Barbara,11,455127,455127.0,Population,2022,338,112.7,Deaths,2021-2023,100000,24.8,Crude Death Rate,18.8,Age-Adjusted Death Rate,16.8,20.9,2030,,,,,,,
2025,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,Contra Costa,12,1168294,1168294.0,Population,2022,969,323.0,Deaths,2021-2023,100000,27.6,Crude Death Rate,19.7,Age-Adjusted Death Rate,18.5,21.0,2030,,,,,,,
2025,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,Monterey,13,447300,447300.0,Population,2022,323,107.7,Deaths,2021-2023,100000,24.1,Crude Death Rate,19.9,Age-Adjusted Death Rate,17.7,22.1,2030,,,,,,,
2025,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,Napa,14,139518,139518.0,Population,2022,134,44.7,Deaths,2021-2023,100000,32.0,Crude Death Rate,20.0,Age-Adjusted Death Rate,16.6,23.4,2030,,,,,,,
2025,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,Los Angeles,15,10208717,10208717.0,Population,2022,7826,2608.7,Deaths,2021-2023,100000,25.6,Crude Death Rate,20.1,Age-Adjusted Death Rate,19.6,20.5,2030,,,,,,,
2025,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,Placer,16,400664,400664.0,Population,2022,446,148.7,Deaths,2021-2023,100000,37.1,Crude Death Rate,20.8,Age-Adjusted Death Rate,18.9,22.8,2030,,,,,,,
2025,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,San Diego,17,3356185,3356185.0,Population,2022,2732,910.7,Deaths,2021-2023,100000,27.1,Crude Death Rate,21.3,Age-Adjusted Death Rate,20.5,22.1,2030,,,,,,,
2025,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,Sonoma,18,502886,502886.0,Population,2022,572,190.7,Deaths,2021-2023,100000,37.9,Crude Death Rate,22.2,Age-Adjusted Death Rate,20.4,24.1,2030,,,,,,,
2025,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,Plumas,19,19041,19041.0,Population,2022,29,9.7,Deaths,2021-2023,100000,50.8,Crude Death Rate,22.4,Age-Adjusted Death Rate,14.7,32.6,2030,,,,,,,
2025,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,Mono,20,13898,13898.0,Population,2022,14,4.7,Deaths,2021-2023,100000,33.6,Crude Death Rate,23.0,Age-Adjusted Death Rate,12.3,39.4,2030,,,,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2025,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,CALIFORNIA,,40146003,40146003.0,Population,2022,35531,11843.7,Deaths,2021-2023,100000,29.5,Crude Death Rate,23.0,Age-Adjusted Death Rate,22.8,23.3,2030,,,,,,,
2025,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,Yolo,21,228380,228380.0,Population,2022,172,57.3,Deaths,2021-2023,100000,25.1,Crude Death Rate,23.1,Age-Adjusted Death Rate,19.7,26.6,2030,,,,,,,
2025,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,Sierra,22,3077,3077.0,Population,2022,6,2.0,Deaths,2021-2023,100000,65.0,Crude Death Rate,23.9,Age-Adjusted Death Rate,8.8,52.1,2030,,,,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2025,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,San Luis Obispo,23,279268,279268.0,Population,2022,358,119.3,Deaths,2021-2023,100000,42.7,Crude Death Rate,24.2,Age-Adjusted Death Rate,21.6,26.7,2030,,,,,,,
2025,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,Ventura,24,851620,851620.0,Population,2022,838,279.3,Deaths,2021-2023,100000,32.8,Crude Death Rate,24.3,Age-Adjusted Death Rate,22.7,26.0,2030,,,,,,,
2025,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,Solano,25,448896,448896.0,Population,2022,447,149.0,Deaths,2021-2023,100000,33.2,Crude Death Rate,24.5,Age-Adjusted Death Rate,22.2,26.8,2030,,,,,,,
2025,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,Mariposa,26,17556,17556.0,Population,2022,33,11.0,Deaths,2021-2023,100000,62.7,Crude Death Rate,25.7,Age-Adjusted Death Rate,17.7,36.1,2030,,,,,,,
2025,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,Mendocino,27,88353,88353.0,Population,2022,114,38.0,Deaths,2021-2023,100000,43.0,Crude Death Rate,25.8,Age-Adjusted Death Rate,20.9,30.6,2030,,,,,,,
2025,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,Nevada,28,98157,98157.0,Population,2022,178,59.3,Deaths,2021-2023,100000,60.4,Crude Death Rate,26.4,Age-Adjusted Death Rate,22.4,30.4,2030,,,,,,,
2025,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,Lassen,29,29842,29842.0,Population,2022,34,11.3,Deaths,2021-2023,100000,38.0,Crude Death Rate,26.9,Age-Adjusted Death Rate,18.5,37.8,2030,,,,,,,
2025,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,Sacramento,30,1571846,1571846.0,Population,2022,1508,502.7,Deaths,2021-2023,100000,32.0,Crude Death Rate,27.3,Age-Adjusted Death Rate,26.0,28.7,2030,,,,,,,
2025,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,Riverside,31,2506351,2506351.0,Population,2022,2787,929.0,Deaths,2021-2023,100000,37.1,Crude Death Rate,28.4,Age-Adjusted Death Rate,27.4,29.5,2030,,,,,,,
2025,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,Kings,32,156164,156164.0,Population,2022,116,38.7,Deaths,2021-2023,100000,24.8,Crude Death Rate,28.4,Age-Adjusted Death Rate,23.2,33.6,2030,,,,,,,
2025,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,Fresno,33,1029118,1029118.0,Population,2022,951,317.0,Deaths,2021-2023,100000,30.8,Crude Death Rate,29.7,Age-Adjusted Death Rate,27.8,31.7,2030,,,,,,,
2025,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,Tulare,34,485121,485121.0,Population,2022,455,151.7,Deaths,2021-2023,100000,31.3,Crude Death Rate,32.0,Age-Adjusted Death Rate,29.0,34.9,2030,,,,,,,
2025,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,El Dorado,35,190012,190012.0,Population,2022,312,104.0,Deaths,2021-2023,100000,54.7,Crude Death Rate,32.0,Age-Adjusted Death Rate,28.4,35.7,2030,,,,,,,
2025,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,Butte,36,227736,227736.0,Population,2022,340,113.3,Deaths,2021-2023,100000,49.8,Crude Death Rate,33.9,Age-Adjusted Death Rate,30.2,37.5,2030,,,,,,,
2025,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,San Joaquin,37,783706,783706.0,Population,2022,851,283.7,Deaths,2021-2023,100000,36.2,Crude Death Rate,34.3,Age-Adjusted Death Rate,32.0,36.7,2030,,,,,,,
2025,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,Stanislaus,38,566365,566365.0,Population,2022,640,213.3,Deaths,2021-2023,100000,37.7,Crude Death Rate,34.4,Age-Adjusted Death Rate,31.7,37.1,2030,,,,,,,
2025,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,Madera,39,162722,162722.0,Population,2022,202,67.3,Deaths,2021-2023,100000,41.4,Crude Death Rate,34.8,Age-Adjusted Death Rate,30.0,39.6,2030,,,,,,,
2025,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,San Bernardino,40,2216865,2216865.0,Population,2022,2338,779.3,Deaths,2021-2023,100000,35.2,Crude Death Rate,35.5,Age-Adjusted Death Rate,34.0,36.9,2030,,,,,,,
2025,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,Merced,41,288601,288601.0,Population,2022,295,98.3,Deaths,2021-2023,100000,34.1,Crude Death Rate,35.5,Age-Adjusted Death Rate,31.4,39.6,2030,,,,,,,
2025,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,Amador,42,38161,38161.0,Population,2022,89,29.7,Deaths,2021-2023,100000,77.7,Crude Death Rate,36.0,Age-Adjusted Death Rate,28.7,44.6,2030,,,,,,,
2025,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,Sutter,43,99781,99781.0,Population,2022,137,45.7,Deaths,2021-2023,100000,45.8,Crude Death Rate,36.4,Age-Adjusted Death Rate,30.3,42.6,2030,,,,,,,
2025,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,Calaveras,44,44150,44150.0,Population,2022,104,34.7,Deaths,2021-2023,100000,78.5,Crude Death Rate,36.6,Age-Adjusted Death Rate,28.5,44.7,2030,,,,,,,
